Time,Source,Destination,Protocol,Length,Info
48.287205,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
52529.660045184,127.0.0.1,127.0.0.1,HTTP,402,GET /my/path?path=foobar HTTP/1.1 
1975.187748,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=176518950 Ack=293974 Win=804864 Len=1440 [TCP segment of a reassembled PDU]
1504.396055,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=1670/34310, ttl=128 (reply in 9877)"
18.266602,81.131.67.131,139.55.21.35,UDP,428,41730  >  63346 Len=386
1957.00635,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=174752143 Ack=291709 Win=799232 Len=1440 [TCP segment of a reassembled PDU]
53.47002,34.203.15.122,192.168.18.46,TCP,54,443  >  58941 [ACK] Seq=1 Ack=518 Win=28160 Len=0
1451.791216,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=100201909 Ack=163998 Win=481536 Len=1440 [TCP segment of a reassembled PDU]
426.378097,192.168.18.46,34.199.93.197,HTTP,199,GET /get HTTP/1.1 
1990.870772,162.159.138.232,192.168.20.26,TCP,1514,443  >  61852 [ACK] Seq=1723890 Ack=4390 Win=65536 Len=1460 [TCP segment of a reassembled PDU]
21.129547,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
2309.505209,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=226351195 Ack=378978 Win=1018368 Len=1440 [TCP segment of a reassembled PDU]
247.160104,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=769/259, ttl=64 (request in 1218)"
8.106315,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
1753.706093,2a04:4e42:49::347,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61380 [ACK] Seq=3053518 Ack=8438 Win=20864 Len=1440 [TCP segment of a reassembled PDU]
225.415036,192.168.18.46,192.168.18.1,TCP,54,60279  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0
0.0,81.131.67.131,82.122.176.117,UDP,50,41730  >  11326 Len=8
10.890625,68.62.236.42,81.131.67.131,ICMP,70,Destination unreachable (Port unreachable)
23.923828,81.131.67.131,210.80.167.146,UDP,61,41730  >  6346 Len=19
2203.878352,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=2176/32776, ttl=128 (reply in 12110)"
471.041694,192.168.18.46,192.168.18.1,DNS,83,Standard query 0xe664 TXT yahoo.com
193.637799,2800:3f0:4005:b::7,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1294,"443  >  60956 [PSH, ACK] Seq=1574024 Ack=6719 Win=80640 Len=1220 [TCP segment of a reassembled PDU]"
246.800016,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,HTTP,340,HTTP/1.1 204 No Content 
2617.567105,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=284308340 Ack=475306 Win=1259264 Len=1440 [TCP segment of a reassembled PDU]
1015.12113,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=1309/7429, ttl=64 (request in 7737)"
1246.013128,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=112452 Ack=67850331 Win=264960 Len=0
868.470927,192.168.137.1,255.255.255.255,UDP,56,64967  >  3289 Len=14
370.604075,192.168.18.46,192.168.18.1,TCP,54,61496  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0
179.183334,192.168.18.46,192.168.18.1,DNS,69,Standard query 0xba58 MX yahoo.com
594.126623,192.168.18.46,34.203.15.122,HTTP,307,PUT /put HTTP/1.1  (application/x-www-form-urlencoded)
228.363465,192.168.18.46,192.168.18.1,DNS,70,Standard query 0x8a25 A google.com
1730.534186,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=142879068 Ack=235740 Win=659456 Len=1440 [TCP segment of a reassembled PDU]
457.748754,192.168.137.1,255.255.255.255,UDP,56,60346  >  3289 Len=14
46.469727,81.131.67.131,213.96.20.254,UDP,61,41730  >  6347 Len=19
1727.406764,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:b1::b536:a092,TCP,74,61561  >  443 [ACK] Seq=3742 Ack=8014212 Win=529920 Len=0
329.039652,192.168.18.1,192.168.18.46,DNS,491,Standard query response 0xe1a8 TXT google.com TXT TXT TXT TXT TXT TXT
53.26102,192.168.137.147,172.16.0.73,HTTP,292,CONNECT assets.msn.com:443 HTTP/1.1 
286.471764,20.22.207.36,192.168.137.147,TCP,66,"443  >  57312 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=128"
47.438477,81.131.67.131,201.12.152.2,UDP,61,41730  >  1313 Len=19
32.015325,2800:480:ff50:b1::b536:a098,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  60791 [ACK] Seq=352357 Ack=1427 Win=64128 Len=1440 [TCP segment of a reassembled PDU]
62.211745,10.251.23.139,86.66.0.227,HTTP,371,GET /cfgnbXchilli_201309051000.xml?ip_data=95.136.242.54&ip_voip=10.251.23.139&ip_tv=&mac=E0A1D718C270&mac_ppp=E0A1D718C273&login_ppp=E0A1D718C270@neufpnp&genrel=201309051000&hw=NB6-FXC-r2&sw=NB6-MAIN-R3.3.4&hotspot_mode=4&hotspot_status=off HTTP/1.1 
2285.211362,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=220881699 Ack=367817 Win=989696 Len=1440 [TCP segment of a reassembled PDU]
189.879199,192.168.18.46,192.168.18.1,DNS,69,Standard query 0xee99 A yahoo.com
77.517397,127.0.0.1,127.0.0.1,FTP,50,Request: PASV
411.88037,192.168.18.46,192.168.18.1,DNS,71,Standard query 0x9799 TXT httpbin.org
351.219539,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=182/46592, ttl=64 (request in 7695)"
173.015758,192.168.18.46,192.168.18.1,DNS,71,Standard query 0x652b TXT httpbin.org
19.360352,81.190.139.194,81.131.67.131,UDP,50,6346  >  41730 Len=8
2517.36829,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=2409/26889, ttl=64 (request in 13972)"
19.530693,192.168.18.1,192.168.18.46,DNS,95,Standard query response 0x37ac TXT httpbin.org TXT
221.897307,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:3f0:4005:b::7,TCP,74,60956  >  443 [ACK] Seq=8927 Ack=3354652 Win=524288 Len=0
2148.005609,192.168.137.1,255.255.255.255,UDP,56,52467  >  3289 Len=14
1933.606935,2600:9000:23e7:aa00:1b:bbc:46c0:93a1,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1294,443  >  61757 [ACK] Seq=2419130 Ack=1756 Win=70144 Len=1220 [TCP segment of a reassembled PDU]
75.482201,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
581.722252,192.168.18.46,34.203.15.122,HTTP,309,POST /post HTTP/1.1  (application/x-www-form-urlencoded)
2023.158743,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=183089388 Ack=305135 Win=832256 Len=1440 [TCP segment of a reassembled PDU]
52.311843,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
1757.106769,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=1872/20487, ttl=128 (reply in 10844)"
226.239039,192.168.18.46,192.168.18.1,DNS,69,Standard query 0xdba6 A yahoo.com
43.209961,81.131.67.131,218.72.89.80,UDP,61,41730  >  6346 Len=19
19.504883,81.131.67.131,83.112.25.172,UDP,61,41730  >  6346 Len=19
580.102146,192.168.18.46,34.203.15.122,HTTP,224,DELETE /delete HTTP/1.1 
47.766602,24.11.146.28,81.131.67.131,UDP,50,17342  >  41730 Len=8
411.681183,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=895/32515, ttl=64 (request in 1633)"
783.168218,172.16.0.75,192.168.137.147,HTTP,252,HTTP/1.1 304 Not Modified 
178.897666,192.168.18.46,192.168.18.1,TCP,54,"59922  >  53 [FIN, ACK] Seq=30 Ack=632 Win=130560 Len=0"
296.621675,192.168.18.1,192.168.18.46,DNS,503,Standard query response 0x6254 TXT yahoo.com TXT TXT TXT TXT TXT TXT TXT
1694.120651,2800:3f0:4005:408::200a,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,74,443  >  61326 [ACK] Seq=16457 Ack=15563 Win=128256 Len=0
2684.721049,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:3f0:4005:6::9,TCP,74,62006  >  443 [ACK] Seq=9604 Ack=1604341 Win=264960 Len=0
75.356753,192.168.137.147,77.234.42.238,HTTP,360,GET /R/A3sKIGNlNTk2OTI4ZTRlMzQ1YTY4NzhiMTQzZjRlM2ViMDgyEgQCFAMjGKwCIgH-KggIBBDa88OoASoICAMQrZXwpwEyCwgEENrzw6gBGIAKOKGvhLgBQiB2Okp2x-WtUTM7raVuZ0HyTTQhen0mylawxE9EhH8xXkiAgyg= HTTP/1.1 
350.283243,192.168.18.46,192.168.18.1,DNS,84,Standard query 0x8e17 TXT google.com
271.65239,2620:1ec:c11::239,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,74,443  >  61031 [ACK] Seq=5946 Ack=3076 Win=4193280 Len=0
8.875,81.131.67.131,68.62.236.42,UDP,50,41730  >  28101 Len=8
71.445738,127.0.0.1,127.0.0.1,TCP,44,21  >  63610 [ACK] Seq=14472 Ack=2850 Win=8424 Len=0
2627.173488,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=479754 Ack=287237079 Win=529920 Len=0
976.642927,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=25369460 Ack=43150 Win=176128 Len=1440 [TCP segment of a reassembled PDU]"
1648.140167,192.168.20.26,190.157.8.101,DNS,89,Standard query 0xdc97 HTTPS chat.google.com
15.820428,192.168.137.147,13.107.4.52,HTTP,208,GET /connecttest.txt HTTP/1.1 
462.39767,192.168.18.46,34.193.132.77,HTTP,224,DELETE /delete HTTP/1.1 
47.688477,81.131.67.131,65.223.109.8,HTTP,410,GET /dotgreen.jpg HTTP/1.1 
57.267578,81.131.67.131,207.148.176.7,UDP,61,41730  >  6346 Len=19
2263.398909,2800:480:ff52:188::21cc,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,HTTP,337,HTTP/1.1 304 Not Modified 
2.570489,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
534.184311,192.168.18.1,192.168.18.46,DNS,135,Standard query response 0x8bd9 A httpbin.org A 34.199.93.197 A 34.203.15.122 A 3.230.204.70 A 34.193.132.77
1372.523539,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=1574/9734, ttl=128 (no response found!)"
522.245927,192.168.18.46,192.168.18.1,TCP,54,"62769  >  53 [FIN, ACK] Seq=30 Ack=632 Win=130560 Len=0"
77.518298,127.0.0.1,127.0.0.1,FTP,65,Request: STOR byuwwcqcaz.txt
76.499641,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
6.734375,81.131.67.131,62.39.164.74,UDP,61,41730  >  6346 Len=19
551.543494,192.168.18.46,34.203.15.122,HTTP,224,DELETE /delete HTTP/1.1 
80.533726,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
85.744953,192.168.18.1,192.168.18.46,DNS,135,Standard query response 0x41f1 A httpbin.org A 34.193.132.77 A 3.230.204.70 A 34.199.93.197 A 34.203.15.122
71.855092,192.168.18.1,192.168.18.46,DNS,86,Standard query response 0x47af A google.com A 172.217.172.14
580.172144,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=998/58883, ttl=64 (request in 2131)"
1414.192078,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=1605/17670, ttl=64 (request in 9469)"
46.360352,81.131.67.131,82.238.153.198,UDP,61,41730  >  6346 Len=19
1171.991079,192.168.20.26,66.110.49.114,TCP,1514,61077  >  443 [ACK] Seq=2196454 Ack=1695098 Win=62878 Len=1460 [TCP segment of a reassembled PDU]
1613.582476,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=125291918 Ack=206541 Win=588288 Len=1440 [TCP segment of a reassembled PDU]
395.29763,192.168.18.1,192.168.18.46,DNS,148,Standard query response 0x8969 MX yahoo.com MX 1 mta7.am0.yahoodns.net MX 1 mta6.am0.yahoodns.net MX 1 mta5.am0.yahoodns.net
72.453329,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
0.003576,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
2507.566918,192.168.137.147,192.168.137.1,ICMP,206,Destination unreachable (Port unreachable)
13.061666,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
1629.312191,192.168.20.26,190.157.8.101,DNS,89,Standard query 0xa9d1 A bam.nr-data.net
41.246244,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
1072.312648,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=40847525 Ack=69966 Win=245248 Len=1440 [TCP segment of a reassembled PDU]
2393.595994,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=236886763 Ack=396934 Win=1062912 Len=1440 [TCP segment of a reassembled PDU]
13.058349,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE A
69.422974,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
77.509477,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
26.923828,81.131.67.131,172.177.184.179,UDP,61,41730  >  6346 Len=19
601.432222,77.234.42.238,192.168.137.147,HTTP,1265,HTTP/1.1 200 OK 
813.356609,192.168.137.147,172.16.0.73,HTTP,332,CONNECT nav-edge.smartscreen.microsoft.com:443 HTTP/1.1 
20.120819,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
2236.600427,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=217298463 Ack=363287 Win=978176 Len=1440 [TCP segment of a reassembled PDU]"
76.498449,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
69.427012,127.0.0.1,127.0.0.1,FTP,68,Response: 226 Transfer complete.
1727.592877,2800:480:ff50:b1::b536:a092,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61561 [ACK] Seq=8715912 Ack=3982 Win=64128 Len=1440 [TCP segment of a reassembled PDU]
246.24112,192.168.18.46,34.203.15.122,TCP,66,60443  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
13.814453,213.224.41.203,81.131.67.131,UDP,50,6346  >  41730 Len=8
16.671875,84.101.247.219,81.131.67.131,UDP,50,6346  >  41730 Len=8
985.653215,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=1289/2309, ttl=64 (request in 7600)"
337.702168,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=169/43264, ttl=128 (reply in 7610)"
53.175754,172.16.0.73,192.168.137.147,HTTP,93,HTTP/1.1 200 Connection established 
3.4375,81.131.67.131,81.133.140.169,UDP,61,41730  >  6346 Len=19
352.473017,192.168.18.1,192.168.18.46,DNS,156,Standard query response 0x9c6b MX httpbin.org SOA ns-1053.awsdns-03.org
456.918793,192.168.18.46,34.199.93.197,HTTP,307,PUT /put HTTP/1.1  (application/x-www-form-urlencoded)
62.382388,127.0.0.1,127.0.0.1,FTP,70,Response: 200 Type set to: Binary.
115.885909,192.168.18.1,192.168.18.46,DNS,95,Standard query response 0x41a7 TXT httpbin.org TXT
868.395138,192.168.137.147,172.16.0.73,HTTP,294,CONNECT www.youtube.com:443 HTTP/1.1 
2036.922696,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=2065/4360, ttl=128 (reply in 11717)"
59.428628,172.217.3.78,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=634/31234, ttl=114 (request in 591)"
127.330523,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=683/43778, ttl=64 (request in 862)"
47.454102,81.131.67.131,213.10.213.50,UDP,61,41730  >  6346 Len=19
1631.715564,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2a04:4e42:49::347,TCP,74,61284  >  443 [ACK] Seq=8861 Ack=1806528 Win=132352 Len=0
2172.255912,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=349861 Ack=209278807 Win=529920 Len=0
860.030092,192.168.137.147,172.16.0.73,HTTP,286,CONNECT ntp.msn.com:443 HTTP/1.1 
153.434891,172.16.0.73,192.168.137.147,HTTP,93,HTTP/1.1 200 Connection established 
558.817272,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=348/23553, ttl=128 (reply in 8784)"
1724.493665,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:b1::b536:a092,TCP,74,61561  >  443 [ACK] Seq=2728 Ack=3456686 Win=529920 Len=0
52.813477,81.131.67.131,38.115.4.204,UDP,54,41730  >  21284 Len=12
15.095703,81.131.67.131,139.168.32.121,UDP,61,41730  >  6346 Len=19
43.251689,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
1206.966837,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=1449/43269, ttl=64 (request in 8510)"
969.995972,172.16.0.73,192.168.137.147,TCP,54,"8080  >  57487 [FIN, ACK] Seq=6465 Ack=959 Win=32512 Len=0"
534.690732,192.168.18.46,192.168.18.1,TCP,54,62861  >  53 [ACK] Seq=31 Ack=633 Win=130560 Len=0
2330.844421,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=2271/57096, ttl=128 (no response found!)"
1096.821903,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=44775435 Ack=74490 Win=256768 Len=1440 [TCP segment of a reassembled PDU]
943.819405,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,"443  >  61093 [PSH, ACK] Seq=20396850 Ack=34184 Win=153088 Len=1440 [TCP segment of a reassembled PDU]"
443.011985,192.168.18.46,192.168.18.1,DNS,84,Standard query 0xb165 TXT google.com
820.35528,192.168.137.147,172.16.0.73,HTTP,290,CONNECT openlibra.com:443 HTTP/1.1 
388.743748,192.168.18.1,192.168.18.46,TCP,54,53  >  61645 [ACK] Seq=1 Ack=31 Win=14600 Len=0
6.711727,131.212.31.167,128.119.245.12,HTTP,1190,POST /ethereal-labs/lab3-1-reply.htm HTTP/1.1  (text/plain)
2554.818536,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=2438/34313, ttl=64 (request in 14065)"
44.261223,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
371.433685,192.168.18.46,192.168.18.1,DNS,71,Standard query 0x9981 MX httpbin.org
1923.544172,190.157.8.101,192.168.20.26,TCP,56,"53  >  61668 [FIN, ACK] Seq=208 Ack=32 Win=14630 Len=0"
80.535652,127.0.0.1,127.0.0.1,FTP,92,"Response: 227 Entering passive mode (127,0,0,1,206,167)."
35.657227,81.131.67.131,82.122.102.50,UDP,61,41730  >  6346 Len=19
589.31563,192.168.18.46,34.203.15.122,HTTP,309,POST /post HTTP/1.1  (application/x-www-form-urlencoded)
1639.239308,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=1783/63238, ttl=128 (reply in 10220)"
466.296268,34.193.132.77,192.168.18.46,TCP,66,"80  >  62337 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1412 SACK_PERM WS=256"
8.469587,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
2684.375221,38.113.165.142,192.168.20.26,TCP,347,"[TCP Retransmission] 443  >  61099 [PSH, ACK] Seq=138764 Ack=187552 Win=65535 Len=293"
75.481818,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
48.454102,81.131.67.131,83.132.177.64,UDP,61,41730  >  6346 Len=19
0.544634,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
1931.446877,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:481:2300::4,DNS,129,Standard query 0x75b6 HTTPS data-edge.smartscreen.microsoft.com
1393.123334,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=89388293 Ack=148317 Win=441344 Len=1440 [TCP segment of a reassembled PDU]
1894.062431,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=163909431 Ack=276018 Win=758784 Len=1440 [TCP segment of a reassembled PDU]
596.197431,192.168.18.46,34.203.15.122,HTTP,307,PUT /put HTTP/1.1  (application/x-www-form-urlencoded)
4.326926,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
468.535901,192.168.18.1,192.168.18.46,DNS,165,Standard query response 0x610d A yahoo.com A 98.137.11.163 A 74.6.231.21 A 74.6.143.26 A 74.6.143.25 A 74.6.231.20 A 98.137.11.164
202.725186,192.168.18.46,192.168.18.1,DNS,69,Standard query 0xf7a8 TXT yahoo.com
509.436139,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=313/14593, ttl=128 (reply in 8677)"
15.096141,127.0.0.1,127.0.0.1,FTP,52,Request: TYPE I
544.667433,192.168.18.46,34.203.15.122,HTTP,307,PUT /put HTTP/1.1  (application/x-www-form-urlencoded)
29.178024,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
6.173635,193.63.53.155,224.1.2.3,UDP,1482,1976  >  6003 Len=1440
6.78125,81.131.67.131,64.235.163.143,UDP,61,41730  >  25985 Len=19
23.876953,81.131.67.131,81.106.187.198,UDP,61,41730  >  6346 Len=19
105.70108,192.168.18.46,192.168.18.1,DNS,70,Standard query 0xd143 A google.com
62.38537,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
173.954037,192.168.137.1,255.255.255.255,UDP,56,50859  >  3289 Len=14
117.519469,192.168.18.46,192.168.18.1,DNS,71,Standard query 0x9578 A httpbin.org
1371.517072,192.168.137.147,192.168.137.187,ICMP,74,"Echo (ping) request  id=0x0001, seq=1573/9478, ttl=128 (reply in 9210)"
859.464421,192.168.137.147,172.16.0.73,HTTP,318,CONNECT browser.events.data.msn.com:443 HTTP/1.1 
1051.967529,172.16.0.73,192.168.137.147,HTTP,93,HTTP/1.1 200 Connection established 
42.109375,81.131.67.131,172.186.173.245,UDP,61,41730  >  6346 Len=19
28.172554,127.0.0.1,127.0.0.1,FTP,91,"Response: 227 Entering passive mode (127,0,0,1,204,21)."
1627.976532,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=126421716 Ack=208806 Win=594176 Len=1440 [TCP segment of a reassembled PDU]
13.072801,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
44.266091,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
864.16882,172.16.0.73,192.168.137.147,HTTP,93,HTTP/1.1 200 Connection established 
56.522411,192.168.18.46,192.168.18.1,DNS,69,Standard query 0xcab1 A yahoo.com
1968.768873,192.168.20.26,20.110.205.119,TCP,55,[TCP Keep-Alive] 61659  >  443 [ACK] Seq=4072 Ack=6748 Win=131840 Len=1
115.534092,192.168.18.1,192.168.18.46,DNS,685,Standard query response 0x3faa TXT yahoo.com TXT TXT TXT TXT TXT TXT TXT TXT TXT
1289.035896,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=1511/59141, ttl=64 (request in 8995)"
954.401414,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,2800:480:ff50:503::e,TCP,74,61093  >  443 [ACK] Seq=38626 Ack=22373609 Win=264960 Len=0
206.357701,192.168.18.46,192.168.18.1,DNS,71,Standard query 0xd5b5 A httpbin.org
1488.554451,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=1662/32262, ttl=64 (request in 9836)"
23.329102,81.131.67.131,84.84.15.199,UDP,518,41730  >  15492 Len=476
859.250699,172.16.0.73,192.168.137.147,HTTP,93,HTTP/1.1 200 Connection established 
58.423828,81.131.67.131,24.170.76.236,UDP,414,41730  >  37517 Len=372
783.166278,192.168.137.147,172.16.0.75,HTTP,270,GET /wpad/wpad.pac HTTP/1.1 
52.641602,81.131.67.131,81.220.177.19,UDP,50,41730  >  6346 Len=8
264.423456,192.168.18.46,192.168.18.1,DNS,71,Standard query 0x0519 MX httpbin.org
2144.552433,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=201502940 Ack=338700 Win=917504 Len=1440 [TCP segment of a reassembled PDU]
50.30471,127.0.0.1,127.0.0.1,FTP,65,Request: STOR qajcnovwzz.txt
888.7461,192.168.137.1,255.255.255.255,UDP,56,52225  >  3289 Len=14
1124.815356,192.168.137.187,192.168.137.147,ICMP,74,"Echo (ping) reply    id=0x0001, seq=1401/30981, ttl=64 (request in 8247)"
60.367704,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
415.937698,192.168.18.46,34.199.93.197,HTTP,307,PUT /put HTTP/1.1  (application/x-www-form-urlencoded)
69.415682,127.0.0.1,127.0.0.1,FTP,69,Response: 200 Type set to: ASCII.
887.165515,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=11992598 Ack=20694 Win=118528 Len=1440 [TCP segment of a reassembled PDU]
75.484853,127.0.0.1,127.0.0.1,FTP,98,Response: 125 Data connection already open. Transfer starting.
400.301221,192.168.18.46,192.168.18.1,DNS,69,Standard query 0xfa06 MX yahoo.com
43.252696,127.0.0.1,127.0.0.1,FTP,50,Request: NLST
57.360578,192.168.137.147,172.217.3.78,ICMP,74,"Echo (ping) request  id=0x0001, seq=632/30722, ttl=128 (reply in 588)"
1549.511546,2800:480:ff50:503::e,2800:484:b384:c80a:f81c:f268:6f0b:c2f4,TCP,1514,443  >  61093 [ACK] Seq=114402511 Ack=188667 Win=545024 Len=1440 [TCP segment of a reassembled PDU]
